1371,10794,10798,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1372,10798,10800,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1373,10800,10806,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1374,10806,10805,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1375,10805,10802,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1376,10802,10776,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1377,10776,10751,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1378,10751,10746,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1379,10746,10720,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1380,10720,10718,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1381,10718,10704,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1382,10704,10700,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1383,10700,10698,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1384,10698,10697,1.00,3.00,1.00,1.00,1.00,2.00,1.00
1385,10697,10693,1.00,2.00,1.00,1.00,1.00,2.00,1.00
1386,10693,10691,8.00,1.00,1.00,1.00,2.00,2.00,1.00
1387,10691,10677,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1388,10677,10673,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1389,10673,10665,1.00,1.00,1.00,1.00,1.00,2.00,1.00
1390,10665,10662,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1391,10805,10811,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1392,10811,10814,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1393,10814,10813,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1394,10813,10815,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1395,10815,10818,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1396,10814,10816,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1397,10816,10819,1.00,3.00,1.00,1.00,1.00,2.00,1.00
1398,10819,10821,1.00,3.00,1.00,1.00,1.00,2.00,1.00
1399,10821,10822,1.00,3.00,1.00,1.00,1.00,2.00,1.00
1400,10822,10825,1.00,3.00,1.00,1.00,1.00,2.00,1.00
1401,10825,10826,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1402,10822,10824,8.00,1.00,1.00,1.00,1.00,2.00,1.00
1403,10824,10823,1.00,3.00,1.00,1.00,1.00,2.00,1.00
